LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,Anomaly
1087,-,1131566994,2005.11.09,tbird-admin1,Nov,9,12:09:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1088,-,1131566994,2005.11.09,tbird-admin1,Nov,9,12:09:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1089,-,1131566994,2005.11.09,tbird-admin1,Nov,9,12:09:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1090,-,1131566995,2005.11.09,tbird-admin1,Nov,9,12:09:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1091,-,1131566995,2005.11.09,tbird-admin1,Nov,9,12:09:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1092,-,1131566995,2005.11.09,tbird-admin1,Nov,9,12:09:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1093,-,1131566997,2005.11.09,tbird-admin1,Nov,9,12:09:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1094,-,1131566998,2005.11.09,tbird-admin1,Nov,9,12:09:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1095,-,1131566999,2005.11.09,tbird-admin1,Nov,9,12:09:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1096,-,1131567000,2005.11.09,cn740,Nov,9,12:10:00,cn740/cn740,ntpd,28764.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1097,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1098,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1099,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1101,-,1131567001,2005.11.09,aadmin1,Nov,9,12:10:01,src@aadmin1,crond,16571.0,(root) CMD (/projects/tbird/temps/get_temps a),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1.0
1103,-,1131567001,2005.11.09,badmin1,Nov,9,12:10:01,src@badmin1,crond,11180.0,(root) CMD (/projects/tbird/temps/get_temps b),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1.0
1105,-,1131567001,2005.11.09,cadmin1,Nov,9,12:10:01,src@cadmin1,crond,19395.0,(root) CMD (/projects/tbird/temps/get_temps c),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1.0
1107,-,1131567001,2005.11.09,dadmin1,Nov,9,12:10:01,src@dadmin1,crond,24262.0,(root) CMD (/projects/tbird/temps/get_temps d),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1.0
1109,-,1131567001,2005.11.09,eadmin1,Nov,9,12:10:01,src@eadmin1,crond,4310.0,(root) CMD (/projects/tbird/temps/get_temps e),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1.0
1110,-,1131567001,2005.11.09,tbird-admin1,Nov,9,12:10:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1111,-,1131567002,2005.11.09,tbird-sm1,Nov,9,12:10:02,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1112,-,1131567003,2005.11.09,bn688,Nov,9,12:10:03,bn688/bn688,ntpd,21977.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1113,-,1131567003,2005.11.09,dn696,Nov,9,12:10:03,dn696/dn696,ntpd,3598.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1114,-,1131567003,2005.11.09,tbird-admin1,Nov,9,12:10:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1115,-,1131567003,2005.11.09,tbird-admin1,Nov,9,12:10:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1116,-,1131567006,2005.11.09,cn265,Nov,9,12:10:06,cn265/cn265,ntpd,12012.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1117,-,1131567006,2005.11.09,tbird-admin1,Nov,9,12:10:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1118,-,1131567006,2005.11.09,tbird-sm1,Nov,9,12:10:06,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,1.0
1119,-,1131567006,2005.11.09,tbird-sm1,Nov,9,12:10:06,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1120,-,1131567007,2005.11.09,cn729,Nov,9,12:10:07,cn729/cn729,ntpd,28377.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1121,-,1131567007,2005.11.09,tbird-admin1,Nov,9,12:10:07,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1122,-,1131567008,2005.11.09,tbird-admin1,Nov,9,12:10:08,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1123,-,1131567010,2005.11.09,tbird-admin1,Nov,9,12:10:10,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1124,-,1131567011,2005.11.09,tbird-admin1,Nov,9,12:10:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1126,-,1131567013,2005.11.09,bn363,Nov,9,12:10:13,bn363/bn363,ntpd,28759.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1127,-,1131567014,2005.11.09,tbird-admin1,Nov,9,12:10:14,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1128,-,1131567015,2005.11.09,bn37,Nov,9,12:10:15,bn37/bn37,ntpd,2259.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1129,-,1131567016,2005.11.09,cn325,Nov,9,12:10:16,cn325/cn325,ntpd,23715.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1130,-,1131567016,2005.11.09,tbird-sm1,Nov,9,12:10:16,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1131,-,1131567017,2005.11.09,tbird-admin1,Nov,9,12:10:17,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1132,-,1131567018,2005.11.09,cn413,Nov,9,12:10:18,cn413/cn413,ntpd,13159.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1133,-,1131567018,2005.11.09,cn721,Nov,9,12:10:18,cn721/cn721,ntpd,27474.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1134,-,1131567018,2005.11.09,cn912,Nov,9,12:10:18,cn912/cn912,ntpd,28300.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1135,-,1131567019,2005.11.09,tbird-admin1,Nov,9,12:10:19,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1136,-,1131567020,2005.11.09,cn975,Nov,9,12:10:20,cn975/cn975,ntpd,18975.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1137,-,1131567020,2005.11.09,tbird-sm1,Nov,9,12:10:20,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,1.0
1138,-,1131567020,2005.11.09,tbird-sm1,Nov,9,12:10:20,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1139,-,1131567021,2005.11.09,cn519,Nov,9,12:10:21,cn519/cn519,ntpd,16839.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1140,-,1131567021,2005.11.09,cn926,Nov,9,12:10:21,cn926/cn926,ntpd,28225.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1141,-,1131567021,2005.11.09,tbird-admin1,Nov,9,12:10:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1142,-,1131567021,2005.11.09,tbird-admin1,Nov,9,12:10:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1143,-,1131567021,2005.11.09,tbird-admin1,Nov,9,12:10:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1144,-,1131567023,2005.11.09,tbird-admin1,Nov,9,12:10:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1145,-,1131567023,2005.11.09,tbird-admin1,Nov,9,12:10:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1146,-,1131567024,2005.11.09,bn955,Nov,9,12:10:24,bn955/bn955,ntpd,16532.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1147,-,1131567024,2005.11.09,tbird-admin1,Nov,9,12:10:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1148,-,1131567024,2005.11.09,tbird-admin1,Nov,9,12:10:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1149,-,1131567025,2005.11.09,tbird-admin1,Nov,9,12:10:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1150,-,1131567026,2005.11.09,bn508,Nov,9,12:10:26,bn508/bn508,ntpd,29337.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1151,-,1131567026,2005.11.09,cn993,Nov,9,12:10:26,cn993/cn993,ntpd,19213.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1152,-,1131567026,2005.11.09,tbird-admin1,Nov,9,12:10:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1153,-,1131567026,2005.11.09,tbird-admin1,Nov,9,12:10:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1154,-,1131567027,2005.11.09,bn816,Nov,9,12:10:27,bn816/bn816,ntpd,23184.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1155,-,1131567027,2005.11.09,tbird-admin1,Nov,9,12:10:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1156,-,1131567027,2005.11.09,tbird-admin1,Nov,9,12:10:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1157,-,1131567028,2005.11.09,tbird-admin1,Nov,9,12:10:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1158,-,1131567029,2005.11.09,dn82,Nov,9,12:10:29,dn82/dn82,ntpd,9313.0,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1159,-,1131567029,2005.11.09,tbird-admin1,Nov,9,12:10:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1160,-,1131567030,2005.11.09,tbird-admin1,Nov,9,12:10:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1161,-,1131567030,2005.11.09,tbird-sm1,Nov,9,12:10:30,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0
1165,-,1131567032,2005.11.09,dn451,Nov,9,12:10:32,dn451/dn451,ntpd,32290.0,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1166,-,1131567032,2005.11.09,tbird-admin1,Nov,9,12:10:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1167,-,1131567032,2005.11.09,tbird-admin1,Nov,9,12:10:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1169,-,1131567033,2005.11.09,cn770,Nov,9,12:10:33,cn770/cn770,ntpd,28162.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1171,-,1131567033,2005.11.09,tbird-admin1,Nov,9,12:10:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1172,-,1131567033,2005.11.09,tbird-admin1,Nov,9,12:10:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1173,-,1131567033,2005.11.09,tbird-admin1,Nov,9,12:10:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1174,-,1131567034,2005.11.09,dn652,Nov,9,12:10:34,dn652/dn652,ntpd,29930.0,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1175,-,1131567034,2005.11.09,tbird-sm1,Nov,9,12:10:34,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,1.0
1176,-,1131567034,2005.11.09,tbird-sm1,Nov,9,12:10:34,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,1.0
1177,-,1131567036,2005.11.09,tbird-admin1,Nov,9,12:10:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1178,-,1131567037,2005.11.09,cn729,Nov,9,12:10:37,cn729/cn729,ntpd,28377.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1179,-,1131567040,2005.11.09,tbird-admin1,Nov,9,12:10:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1180,-,1131567042,2005.11.09,tbird-admin1,Nov,9,12:10:42,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,1.0
1181,-,1131567043,2005.11.09,cn373,Nov,9,12:10:43,cn373/cn373,ntpd,10321.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",1.0
1182,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,- User ID,,CentOS-4 (Kernel Module GPG key),E25,CentOS-<*> (Kernel Module GPG key),1.0
1183,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,(supports S0 S4 S5),E4,(supports <*>),1.0
1187,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,HPET id: 0xffffffff base: 0xfed00000,E50,HPET id: <*> base: <*>,1.0
1188,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),E55,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl),1.0
1189,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level),E56,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level),1.0
1190,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x08] address[0xfec00000] gsi_base[0]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>]),1.0
1191,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x09] address[0xfec80000] gsi_base[32]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>]),1.0
1192,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x0a] address[0xfec83000] gsi_base[64]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>]),1.0
1193,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IRQ0 used by override.,E60,IRQ<*> used by override.,1.0
1194,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IRQ2 used by override.,E60,IRQ<*> used by override.,1.0
1195,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IRQ9 used by override.,E60,IRQ<*> used by override.,1.0
1196,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Interpreter enabled,E58,Interpreter enabled,1.0
1197,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC (acpi_id[0x01] lapic_id[0x00] enabled),E64,LAPIC (acpi_id[<*>] lapic_id[<*>] enabled),1.0
1198,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC (acpi_id[0x02] lapic_id[0x06] enabled),E64,LAPIC (acpi_id[<*>] lapic_id[<*>] enabled),1.0
1199,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC (acpi_id[0x03] lapic_id[0x01] enabled),E64,LAPIC (acpi_id[<*>] lapic_id[<*>] enabled),1.0
1200,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC (acpi_id[0x04] lapic_id[0x07] enabled),E64,LAPIC (acpi_id[<*>] lapic_id[<*>] enabled),1.0
1201,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC_NMI (acpi_id[0x01] high edge lint[0x1]),E65,LAPIC_NMI (acpi_id[<*>] high edge lint[<*>]),1.0
1202,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC_NMI (acpi_id[0x02] high edge lint[0x1]),E65,LAPIC_NMI (acpi_id[<*>] high edge lint[<*>]),1.0
1203,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC_NMI (acpi_id[0x03] high edge lint[0x1]),E65,LAPIC_NMI (acpi_id[<*>] high edge lint[<*>]),1.0
1204,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC_NMI (acpi_id[0x04] high edge lint[0x1]),E65,LAPIC_NMI (acpi_id[<*>] high edge lint[<*>]),1.0
1205,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Local APIC address 0xfee00000,E66,Local APIC address <*>,1.0
1208,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Link [LNKA] (IRQs 3 4 5 6 7 10 11 12) *14,E82,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>,1.0
1209,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Link [LNKB] (IRQs 3 4 5 6 7 10 *11 12),E83,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> *<*> <*>),1.0
1210,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Link [LNKC] (IRQs 3 4 5 6 7 10 11 12) *15,E82,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>,1.0
1211,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI Interrupt Link [LNKD] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",E84,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>, disabled.",1.0
1212,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI Interrupt Link [LNKE] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",E84,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>, disabled.",1.0
1213,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI Interrupt Link [LNKF] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",E84,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>, disabled.",1.0
1214,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI Interrupt Link [LNKG] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",E84,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) *<*>, disabled.",1.0
